Name,Brand,Category,Price,Rating,Ingredients,Description,price_category,dry_skin_compatibility,oily_skin_compatibility,sensitive_skin_compatibility,combination_skin_compatibility,normal_skin_compatibility
Rare Beauty Sunscreen College,Rare Beauty,Sunscreen,42.29,3.3,Peptides Vitamin E Coenzyme Q10 Bisabolol Hyaluronic Acid Tea Tree Oil Aloe Vera Ceramides,A brightening and hydrating sunscreen enriched with Peptides and Vitamin E,affordable,1.0,0.5,0.5,1.0,1.0
Laneige Sunscreen Investment,Laneige,Sunscreen,57.08,4.2,Zinc Squalane Vitamin E Hyaluronic Acid,A mattifying and calming sunscreen enriched with Zinc and Squalane,premium,1.0,0.5,0.0,1.0,0.5
Neutrogena Moisturizer System,Neutrogena,Moisturizer,16.37,3.9,Coenzyme Q10 Tea Tree Oil Retinol Witch Hazel,A revitalizing and brightening moisturizer enriched with Coenzyme Q10 and Tea Tree Oil,budget,0.0,1.0,0.0,0.0,0.5
L Oreal Sunscreen Game,L Oreal,Sunscreen,31.09,4.4,Aloe Vera Vitamin E Hyaluronic Acid Jojoba Oil Green Tea,A brightening and nourishing sunscreen enriched with Aloe Vera and Vitamin E,affordable,1.0,0.0,1.0,1.0,1.0
Glossier Foundation Poor,Glossier,Foundation,46.39,4.8,Glycerin Hyaluronic Acid Green Tea Niacinamide Ceramides Squalane,A calming and hydrating foundation enriched with Glycerin and Hyaluronic Acid,affordable,1.0,0.5,0.5,1.0,0.0
Innisfree Cleanser Program,Innisfree,Cleanser,49.6,3.4,Glycerin Niacinamide Hyaluronic Acid Antioxidants,A pore minimizing and calming cleanser enriched with Glycerin and Niacinamide,premium,1.0,0.5,0.0,1.0,0.5
Drunk Elephant Blush Throw,Drunk Elephant,Blush,13.84,4.3,Aloe Vera Madecassoside Hyaluronic Acid,A soothing and hydrating blush enriched with Aloe Vera and Madecassoside,budget,1.0,0.0,0.5,1.0,0.5
Neutrogena Blush Whole,Neutrogena,Blush,22.88,4.6,Witch Hazel Charcoal Niacinamide,A brightening and soothing blush enriched with Witch Hazel and Charcoal,budget,0.0,1.0,0.0,0.5,0.0
Estee Lauder Cleanser Throughout,Estee Lauder,Cleanser,21.03,4.8,Kaolin Shea Butter Aloe Vera Jojoba Oil,A pore minimizing and brightening cleanser enriched with Kaolin and Shea Butter,budget,1.0,0.0,0.5,1.0,0.5
Fenty Beauty Serum Develop,Fenty Beauty,Serum,77.01,4.3,Niacinamide Vitamin E Antioxidants Peptides Glycolic Acid Avocado Oil Hyaluronic Acid,A anti aging and hydrating serum enriched with Niacinamide and Vitamin E,luxury,0.5,0.5,0.0,1.0,1.0
Neutrogena Foundation Walk,Neutrogena,Foundation,24.24,3.1,Allantoin Niacinamide Retinol Tea Tree Oil,A calming and revitalizing foundation enriched with Allantoin and Niacinamide,budget,0.0,1.0,0.5,0.5,0.0
Neutrogena Serum Ask,Neutrogena,Serum,16.46,4.4,Zinc Glycolic Acid Witch Hazel,A brightening and hydrating serum enriched with Zinc and Glycolic Acid,budget,0.0,1.0,0.0,0.0,0.0
Maybelline Concealer During,Maybelline,Concealer,65.78,3.8,Hyaluronic Acid Ceramides Glycerin Avocado Oil Clay Squalane,A pore minimizing and clarifying concealer enriched with Hyaluronic Acid and Ceramides,premium,1.0,0.5,0.0,1.0,0.0
Maybelline Eyeshadow Live,Maybelline,Eyeshadow,20.14,3.4,Hyaluronic Acid Witch Hazel Antioxidants Glycerin,A hydrating and soothing eyeshadow enriched with Hyaluronic Acid and Witch Hazel,budget,1.0,0.5,0.0,1.0,0.5
Rare Beauty Lipstick Affect,Rare Beauty,Lipstick,61.62,4.1,Vitamin C Vitamin E Aloe Vera Hyaluronic Acid Niacinamide Ceramides,A hydrating and calming lipstick enriched with Vitamin C and Vitamin E,premium,1.0,0.5,0.5,1.0,1.0
Tatcha Sunscreen Teacher,Tatcha,Sunscreen,80.08,4.4,Niacinamide Green Tea Calendula Aloe Vera Jojoba Oil Squalane,A brightening and mattifying sunscreen enriched with Niacinamide and Green Tea,luxury,1.0,0.5,1.0,1.0,0.5
Estee Lauder Moisturizer Always,Estee Lauder,Moisturizer,29.37,3.0,Shea Butter Aloe Vera Avocado Oil Jojoba Oil Ceramides Squalane,A hydrating and anti aging moisturizer enriched with Shea Butter and Aloe Vera,affordable,1.0,0.0,0.5,1.0,0.5
The Ordinary Cleanser Especially,The Ordinary,Cleanser,64.51,4.1,Charcoal Zinc Tea Tree Oil Aloe Vera Niacinamide,A calming and pore minimizing cleanser enriched with Charcoal and Zinc,premium,0.5,1.0,0.5,1.0,0.5
Laneige Serum System,Laneige,Serum,80.9,5.0,Aloe Vera Salicylic Acid Tea Tree Oil Clay Allantoin,A mattifying and soothing serum enriched with Aloe Vera and Salicylic Acid,luxury,0.5,1.0,1.0,0.5,0.5
Innisfree Mask Side,Innisfree,Mask,46.9,4.8,Vitamin E Coenzyme Q10 Retinol Ceramides Jojoba Oil Vitamin C Antioxidants Peptides,A soothing and anti aging mask enriched with Vitamin E and Coenzyme Q10,affordable,1.0,0.0,0.0,1.0,1.0
L Oreal Lipstick Almost,L Oreal,Lipstick,22.84,4.6,Calendula Clay Allantoin Avocado Oil,A revitalizing and calming lipstick enriched with Calendula and Clay,budget,0.0,0.5,1.0,0.0,0.0
Tatcha Sunscreen Action,Tatcha,Sunscreen,68.47,4.7,Aloe Vera Allantoin Centella Asiatica Chamomile Vitamin E Vitamin E,A brightening and mattifying sunscreen enriched with Aloe Vera and Allantoin,premium,0.5,0.0,1.0,1.0,1.0
The Ordinary Sunscreen Trip,The Ordinary,Sunscreen,44.54,5.0,Argan Oil Aloe Vera Ceramides Glycerin Aloe Vera Squalane Kaolin Avocado Oil,A calming and pore minimizing sunscreen enriched with Argan Oil and Aloe Vera,affordable,1.0,0.0,0.5,1.0,0.5
NYX Lipstick Truth,NYX,Lipstick,62.51,3.0,Aloe Vera Retinol Green Tea Squalane Calendula Oatmeal Madecassoside Allantoin,A revitalizing and clarifying lipstick enriched with Aloe Vera and Retinol,premium,1.0,0.0,1.0,0.5,0.5
CeraVe Moisturizer Common,CeraVe,Moisturizer,70.33,4.7,Chamomile Aloe Vera Green Tea Oatmeal Centella Asiatica Peptides,A clarifying and nourishing moisturizer enriched with Chamomile and Aloe Vera,luxury,0.5,0.0,1.0,0.5,1.0
The Ordinary Concealer Represent,The Ordinary,Concealer,86.21,3.8,Aloe Vera Peptides Chamomile Ceramides Antioxidants Coenzyme Q10 Hyaluronic Acid Vitamin C,A brightening and revitalizing concealer enriched with Aloe Vera and Peptides,luxury,1.0,0.0,1.0,1.0,1.0
CeraVe Blush Low,CeraVe,Blush,42.38,3.2,Salicylic Acid Aloe Vera Argan Oil Witch Hazel,A hydrating and calming blush enriched with Salicylic Acid and Aloe Vera,affordable,0.5,1.0,0.5,0.5,0.5
Laneige Foundation Small,Laneige,Foundation,68.52,3.6,Glycolic Acid Calendula Ceramides Jojoba Oil Aloe Vera,A anti aging and pore minimizing foundation enriched with Glycolic Acid and Calendula,premium,1.0,0.0,1.0,1.0,0.5
Laneige Mask Financial,Laneige,Mask,19.35,4.9,Aloe Vera Jojoba Oil Green Tea,A soothing and anti aging mask enriched with Aloe Vera and Jojoba Oil,budget,1.0,0.0,1.0,1.0,0.5
Clinique Serum Stock,Clinique,Serum,21.7,4.4,Charcoal Salicylic Acid Clay Niacinamide,A mattifying and soothing serum enriched with Charcoal and Salicylic Acid,budget,0.0,1.0,0.0,0.5,0.0
CeraVe Lipstick Family,CeraVe,Lipstick,51.56,3.8,Kaolin Calendula Coenzyme Q10 Vitamin E Aloe Vera,A soothing and brightening lipstick enriched with Kaolin and Calendula,premium,0.5,0.0,1.0,1.0,1.0
Laneige Serum Develop,Laneige,Serum,53.83,4.6,Ceramides Avocado Oil Glycerin Charcoal Argan Oil,A pore minimizing and clarifying serum enriched with Ceramides and Avocado Oil,premium,1.0,0.5,0.0,0.5,0.0
Innisfree Cleanser Chance,Innisfree,Cleanser,89.77,3.4,Aloe Vera Chamomile Bisabolol Green Tea Allantoin Zinc Hyaluronic Acid,A nourishing and clarifying cleanser enriched with Aloe Vera and Chamomile,luxury,1.0,0.5,1.0,1.0,0.5
Neutrogena Concealer Character,Neutrogena,Concealer,69.23,3.9,Vitamin E Avocado Oil Coenzyme Q10 Ceramides,A calming and nourishing concealer enriched with Vitamin E and Avocado Oil,premium,0.5,0.0,0.0,0.5,1.0
Innisfree Foundation Well,Innisfree,Foundation,38.69,4.2,Coenzyme Q10 Charcoal Witch Hazel,A calming and mattifying foundation enriched with Coenzyme Q10 and Charcoal,affordable,0.0,1.0,0.0,0.0,0.5
Clinique Concealer Heavy,Clinique,Concealer,11.19,4.1,Clay Witch Hazel Charcoal Niacinamide Squalane Tea Tree Oil,A calming and hydrating concealer enriched with Clay and Witch Hazel,budget,0.5,1.0,0.0,0.5,0.0
Clinique Lipstick Training,Clinique,Lipstick,44.21,4.5,Charcoal Avocado Oil Vitamin E Shea Butter Glycerin Squalane Jojoba Oil,A brightening and soothing lipstick enriched with Charcoal and Avocado Oil,affordable,1.0,0.5,0.0,1.0,0.5
Drunk Elephant Concealer Class,Drunk Elephant,Concealer,50.59,5.0,Glycerin Ceramides Antioxidants Aloe Vera,A hydrating and revitalizing concealer enriched with Glycerin and Ceramides,premium,1.0,0.0,0.5,1.0,1.0
Clinique Blush Almost,Clinique,Blush,17.21,4.5,Retinol Clay Niacinamide,A mattifying and calming blush enriched with Retinol and Clay,budget,0.0,1.0,0.0,0.5,0.0
NYX Serum Card,NYX,Serum,49.62,3.8,Aloe Vera Hyaluronic Acid Peptides Antioxidants,A brightening and clarifying serum enriched with Aloe Vera and Hyaluronic Acid,premium,1.0,0.0,0.5,1.0,1.0
Rare Beauty Concealer Understand,Rare Beauty,Concealer,21.41,5.0,Coenzyme Q10 Hyaluronic Acid Niacinamide Allantoin Peptides Ceramides Aloe Vera Aloe Vera,A brightening and mattifying concealer enriched with Coenzyme Q10 and Hyaluronic Acid,budget,1.0,0.5,1.0,1.0,1.0
CeraVe Concealer Lot,CeraVe,Concealer,59.48,5.0,Hyaluronic Acid Avocado Oil Shea Butter Glycerin Green Tea Jojoba Oil Madecassoside Squalane,A pore minimizing and clarifying concealer enriched with Hyaluronic Acid and Avocado Oil,premium,1.0,0.0,0.5,1.0,0.0
Drunk Elephant Serum Glass,Drunk Elephant,Serum,7.71,4.1,Centella Asiatica Glycerin Shea Butter Salicylic Acid Jojoba Oil Avocado Oil Squalane Argan Oil,A brightening and mattifying serum enriched with Centella Asiatica and Glycerin,budget,1.0,0.5,0.5,1.0,0.0
Maybelline Cleanser Door,Maybelline,Cleanser,64.05,4.3,Retinol Jojoba Oil Vitamin E Aloe Vera Ceramides Glycerin,A soothing and clarifying cleanser enriched with Retinol and Jojoba Oil,premium,1.0,0.0,0.5,1.0,1.0
Glossier Sunscreen Test,Glossier,Sunscreen,68.84,3.7,Aloe Vera Ceramides Niacinamide Hyaluronic Acid Peptides Green Tea Vitamin E Vitamin C,A pore minimizing and clarifying sunscreen enriched with Aloe Vera and Ceramides,premium,1.0,0.5,1.0,1.0,1.0
Rare Beauty Sunscreen Else,Rare Beauty,Sunscreen,27.1,4.0,Aloe Vera Centella Asiatica Allantoin Green Tea Bisabolol Squalane,A calming and nourishing sunscreen enriched with Aloe Vera and Centella Asiatica,budget,1.0,0.0,1.0,0.5,0.5
Estee Lauder Mask Detail,Estee Lauder,Mask,34.88,4.0,Aloe Vera Salicylic Acid Centella Asiatica,A brightening and hydrating mask enriched with Aloe Vera and Salicylic Acid,affordable,0.5,0.5,1.0,0.5,0.5
The Ordinary Lipstick Heavy,The Ordinary,Lipstick,81.28,3.2,Aloe Vera Salicylic Acid Shea Butter Jojoba Oil Aloe Vera Ceramides Squalane,A anti aging and clarifying lipstick enriched with Aloe Vera and Salicylic Acid,luxury,1.0,0.5,0.5,1.0,0.5
Glossier Serum Region,Glossier,Serum,48.83,3.2,Aloe Vera Niacinamide Ceramides Green Tea,A mattifying and calming serum enriched with Aloe Vera and Niacinamide,premium,1.0,0.5,1.0,1.0,0.5
Estee Lauder Blush Car,Estee Lauder,Blush,88.8,4.1,Niacinamide Clay Kaolin Chamomile,A hydrating and nourishing blush enriched with Niacinamide and Clay,luxury,0.0,1.0,0.5,0.5,0.0
Estee Lauder Blush Score,Estee Lauder,Blush,34.65,4.9,Chamomile Vitamin E Panthenol,A soothing and anti aging blush enriched with Chamomile and Vitamin E,affordable,0.0,0.0,0.5,0.5,0.5
Neutrogena Cleanser Rule,Neutrogena,Cleanser,84.77,3.9,Squalane Aloe Vera Hyaluronic Acid Niacinamide,A pore minimizing and calming cleanser enriched with Squalane and Aloe Vera,luxury,1.0,0.5,0.5,1.0,0.5
Neutrogena Sunscreen Environmental,Neutrogena,Sunscreen,62.15,5.0,Vitamin C Witch Hazel Tea Tree Oil Kaolin Glycolic Acid Zinc,A nourishing and soothing sunscreen enriched with Vitamin C and Witch Hazel,premium,0.0,1.0,0.0,0.0,0.5
Maybelline Serum Before,Maybelline,Serum,28.11,3.3,Coenzyme Q10 Antioxidants Niacinamide,A calming and brightening serum enriched with Coenzyme Q10 and Antioxidants,budget,0.0,0.5,0.0,0.5,1.0
Neutrogena Eyeshadow Serious,Neutrogena,Eyeshadow,76.19,3.2,Witch Hazel Avocado Oil Retinol Clay,A pore minimizing and clarifying eyeshadow enriched with Witch Hazel and Avocado Oil,luxury,0.0,1.0,0.0,0.0,0.0
The Ordinary Foundation Political,The Ordinary,Foundation,16.0,4.5,Argan Oil Niacinamide Hyaluronic Acid Jojoba Oil Green Tea Vitamin E,A calming and clarifying foundation enriched with Argan Oil and Niacinamide,budget,1.0,0.5,0.5,1.0,0.5
Clinique Concealer Traditional,Clinique,Concealer,57.14,4.6,Aloe Vera Vitamin C,A mattifying and anti aging concealer enriched with Aloe Vera and Vitamin C,premium,0.5,0.0,0.5,0.5,1.0
NYX Lipstick Career,NYX,Lipstick,35.73,3.2,Tea Tree Oil Salicylic Acid Glycolic Acid Calendula Jojoba Oil Zinc,A nourishing and brightening lipstick enriched with Tea Tree Oil and Salicylic Acid,affordable,0.5,1.0,0.5,0.5,0.0
Rare Beauty Lipstick Poor,Rare Beauty,Lipstick,80.99,3.4,Vitamin E Centella Asiatica Squalane,A soothing and brightening lipstick enriched with Vitamin E and Centella Asiatica,luxury,0.5,0.0,0.5,0.5,0.5
Neutrogena Sunscreen Mr,Neutrogena,Sunscreen,27.73,4.4,Coenzyme Q10 Hyaluronic Acid Antioxidants Ceramides Aloe Vera,A anti aging and soothing sunscreen enriched with Coenzyme Q10 and Hyaluronic Acid,budget,1.0,0.0,0.5,1.0,1.0
The Ordinary Blush Wear,The Ordinary,Blush,54.22,3.9,Allantoin Hyaluronic Acid Chamomile Bisabolol Calendula Green Tea Centella Asiatica Antioxidants,A brightening and pore minimizing blush enriched with Allantoin and Hyaluronic Acid,premium,0.5,0.0,1.0,0.5,0.5
Estee Lauder Blush Occur,Estee Lauder,Blush,20.01,3.3,Tea Tree Oil Salicylic Acid Charcoal Kaolin Witch Hazel Niacinamide,A revitalizing and mattifying blush enriched with Tea Tree Oil and Salicylic Acid,budget,0.0,1.0,0.0,0.5,0.0
CeraVe Concealer Some,CeraVe,Concealer,53.84,4.1,Glycerin Green Tea Madecassoside Tea Tree Oil Panthenol Oatmeal,A soothing and revitalizing concealer enriched with Glycerin and Green Tea,premium,0.5,0.5,1.0,0.5,0.0
Maybelline Foundation Determine,Maybelline,Foundation,29.98,4.5,Oatmeal Jojoba Oil Glycerin Niacinamide Squalane,A hydrating and brightening foundation enriched with Oatmeal and Jojoba Oil,affordable,1.0,0.5,0.5,1.0,0.0
Estee Lauder Lipstick Identify,Estee Lauder,Lipstick,64.07,3.1,Glycerin Niacinamide Vitamin E Green Tea Glycerin Ceramides,A pore minimizing and calming lipstick enriched with Glycerin and Niacinamide,premium,1.0,0.5,0.5,1.0,0.5
Neutrogena Eyeshadow Your,Neutrogena,Eyeshadow,82.93,3.4,Antioxidants Vitamin E Hyaluronic Acid Ceramides,A brightening and hydrating eyeshadow enriched with Antioxidants and Vitamin E,luxury,1.0,0.0,0.0,1.0,1.0
L Oreal Sunscreen Story,L Oreal,Sunscreen,76.13,4.6,Green Tea Calendula Chamomile Centella Asiatica,A clarifying and hydrating sunscreen enriched with Green Tea and Calendula,luxury,0.0,0.0,1.0,0.0,0.0
Fenty Beauty Sunscreen Task,Fenty Beauty,Sunscreen,17.53,4.0,Aloe Vera Hyaluronic Acid Argan Oil Shea Butter Kaolin Jojoba Oil,A revitalizing and calming sunscreen enriched with Aloe Vera and Hyaluronic Acid,budget,1.0,0.0,0.5,1.0,0.5
Neutrogena Eyeshadow Population,Neutrogena,Eyeshadow,52.3,3.7,Jojoba Oil Aloe Vera Clay Shea Butter Vitamin E Avocado Oil Argan Oil Chamomile,A nourishing and revitalizing eyeshadow enriched with Jojoba Oil and Aloe Vera,premium,1.0,0.5,1.0,1.0,1.0
Innisfree Cleanser Rest,Innisfree,Cleanser,47.26,4.0,Centella Asiatica Niacinamide Aloe Vera Bisabolol Chamomile,A nourishing and revitalizing cleanser enriched with Centella Asiatica and Niacinamide,affordable,0.5,0.5,1.0,1.0,0.5
Neutrogena Eyeshadow Interview,Neutrogena,Eyeshadow,86.17,4.3,Zinc Clay Niacinamide,A mattifying and anti aging eyeshadow enriched with Zinc and Clay,luxury,0.0,1.0,0.0,0.5,0.0
CeraVe Lipstick Claim,CeraVe,Lipstick,29.41,3.8,Green Tea Hyaluronic Acid Allantoin Aloe Vera,A brightening and revitalizing lipstick enriched with Green Tea and Hyaluronic Acid,affordable,1.0,0.0,1.0,1.0,0.5
Glossier Concealer Order,Glossier,Concealer,82.04,4.9,Jojoba Oil Shea Butter Aloe Vera Clay,A hydrating and revitalizing concealer enriched with Jojoba Oil and Shea Butter,luxury,1.0,0.5,0.5,1.0,0.5
Maybelline Eyeshadow Serious,Maybelline,Eyeshadow,53.2,4.7,Coenzyme Q10 Vitamin E Hyaluronic Acid Niacinamide Antioxidants Vitamin E Aloe Vera Shea Butter,A soothing and nourishing eyeshadow enriched with Coenzyme Q10 and Vitamin E,premium,1.0,0.5,0.5,1.0,1.0
Drunk Elephant Cleanser Big,Drunk Elephant,Cleanser,72.88,3.0,Glycerin Jojoba Oil Argan Oil,A hydrating and revitalizing cleanser enriched with Glycerin and Jojoba Oil,luxury,1.0,0.0,0.0,1.0,0.0
Tatcha Mask Pm,Tatcha,Mask,29.84,3.2,Centella Asiatica Peptides Chamomile Allantoin Oatmeal Bisabolol,A anti aging and soothing mask enriched with Centella Asiatica and Peptides,affordable,0.0,0.0,1.0,0.0,0.5
Fenty Beauty Mask Shoulder,Fenty Beauty,Mask,63.58,3.7,Aloe Vera Chamomile Panthenol Allantoin Centella Asiatica,A mattifying and pore minimizing mask enriched with Aloe Vera and Chamomile,premium,0.5,0.0,1.0,0.5,0.5
Tatcha Serum Business,Tatcha,Serum,8.93,4.4,Glycolic Acid Retinol,A calming and brightening serum enriched with Glycolic Acid and Retinol,budget,0.0,0.0,0.0,0.0,0.0
L Oreal Concealer Before,L Oreal,Concealer,18.67,3.8,Squalane Aloe Vera Witch Hazel Vitamin E Hyaluronic Acid,A revitalizing and clarifying concealer enriched with Squalane and Aloe Vera,budget,1.0,0.5,0.5,1.0,1.0
L Oreal Sunscreen However,L Oreal,Sunscreen,73.2,5.0,Retinol Charcoal Chamomile Glycolic Acid,A soothing and nourishing sunscreen enriched with Retinol and Charcoal,luxury,0.0,0.5,0.5,0.0,0.0
Estee Lauder Moisturizer Raise,Estee Lauder,Moisturizer,39.94,3.4,Aloe Vera Aloe Vera Hyaluronic Acid,A mattifying and clarifying moisturizer enriched with Aloe Vera and Aloe Vera,affordable,1.0,0.0,0.5,1.0,0.5
CeraVe Mask Speech,CeraVe,Mask,33.74,4.9,Ceramides Peptides Squalane,A anti aging and pore minimizing mask enriched with Ceramides and Peptides,affordable,1.0,0.0,0.0,0.0,0.5
CeraVe Serum Me,CeraVe,Serum,71.19,4.7,Argan Oil Antioxidants Ceramides Hyaluronic Acid Squalane,A hydrating and calming serum enriched with Argan Oil and Antioxidants,luxury,1.0,0.0,0.0,0.5,0.5
Innisfree Foundation Fall,Innisfree,Foundation,13.79,4.1,Niacinamide Squalane Jojoba Oil Coenzyme Q10,A soothing and nourishing foundation enriched with Niacinamide and Squalane,budget,1.0,0.5,0.0,1.0,0.5
Drunk Elephant Concealer Example,Drunk Elephant,Concealer,89.72,4.7,Ceramides Green Tea Hyaluronic Acid,A clarifying and nourishing concealer enriched with Ceramides and Green Tea,luxury,1.0,0.0,0.5,0.5,0.0
Laneige Cleanser Project,Laneige,Cleanser,85.46,4.7,Panthenol Aloe Vera Charcoal Glycolic Acid,A revitalizing and nourishing cleanser enriched with Panthenol and Aloe Vera,luxury,0.5,0.5,0.5,0.5,0.5
Maybelline Blush Present,Maybelline,Blush,35.69,3.6,Salicylic Acid Jojoba Oil Clay Tea Tree Oil Charcoal Antioxidants Zinc Niacinamide,A anti aging and nourishing blush enriched with Salicylic Acid and Jojoba Oil,affordable,0.5,1.0,0.0,1.0,0.5
Estee Lauder Eyeshadow Plant,Estee Lauder,Eyeshadow,42.63,4.2,Witch Hazel Hyaluronic Acid Ceramides Avocado Oil Peptides Antioxidants,A calming and clarifying eyeshadow enriched with Witch Hazel and Hyaluronic Acid,affordable,1.0,0.5,0.0,0.5,1.0
CeraVe Foundation Time,CeraVe,Foundation,66.2,4.0,Green Tea Retinol Aloe Vera Ceramides Shea Butter Jojoba Oil,A hydrating and nourishing foundation enriched with Green Tea and Retinol,premium,1.0,0.0,1.0,1.0,0.5
Innisfree Moisturizer Water,Innisfree,Moisturizer,13.15,3.5,Niacinamide Green Tea Glycerin Niacinamide Jojoba Oil,A hydrating and anti aging moisturizer enriched with Niacinamide and Green Tea,budget,1.0,0.5,0.5,1.0,0.0
Rare Beauty Sunscreen Improve,Rare Beauty,Sunscreen,6.43,4.4,Glycolic Acid Charcoal Tea Tree Oil Retinol Salicylic Acid,A anti aging and clarifying sunscreen enriched with Glycolic Acid and Charcoal,budget,0.0,1.0,0.0,0.0,0.0
Glossier Foundation Military,Glossier,Foundation,41.8,3.4,Argan Oil Coenzyme Q10 Antioxidants,A anti aging and pore minimizing foundation enriched with Argan Oil and Coenzyme Q10,affordable,0.0,0.0,0.0,0.0,1.0
Innisfree Serum Cup,Innisfree,Serum,44.78,4.8,Avocado Oil Squalane Ceramides Jojoba Oil Glycerin Argan Oil Kaolin,A brightening and soothing serum enriched with Avocado Oil and Squalane,affordable,1.0,0.0,0.0,1.0,0.0
CeraVe Moisturizer Lawyer,CeraVe,Moisturizer,37.66,3.3,Shea Butter Vitamin E Argan Oil Ceramides Zinc Avocado Oil,A pore minimizing and mattifying moisturizer enriched with Shea Butter and Vitamin E,affordable,1.0,0.5,0.0,0.5,0.5
Clinique Cleanser Letter,Clinique,Cleanser,89.14,3.2,Retinol Charcoal Witch Hazel Peptides Squalane,A clarifying and mattifying cleanser enriched with Retinol and Charcoal,luxury,0.5,1.0,0.0,0.0,0.5
CeraVe Cleanser Everybody,CeraVe,Cleanser,44.0,3.3,Kaolin Witch Hazel Salicylic Acid Zinc,A mattifying and clarifying cleanser enriched with Kaolin and Witch Hazel,affordable,0.0,1.0,0.0,0.0,0.0
Neutrogena Lipstick Scientist,Neutrogena,Lipstick,32.4,4.4,Retinol Salicylic Acid Tea Tree Oil Squalane Zinc Kaolin,A mattifying and clarifying lipstick enriched with Retinol and Salicylic Acid,affordable,0.5,1.0,0.0,0.0,0.0
